,B1_a_mean,B1_a_std,B1_a_skew,B1_a_rms,B1_a_p2p,B1_b_mean,B1_b_std,B1_b_skew,B1_b_rms,B1_b_p2p,B2_a_mean,B2_a_std,B2_a_skew,B2_a_rms,B2_a_p2p,B2_b_mean,B2_b_std,B2_b_skew,B2_b_rms,B2_b_p2p,B3_a_mean,B3_a_std,B3_a_skew,B3_a_rms,B3_a_p2p,B3_b_mean,B3_b_std,B3_b_skew,B3_b_rms,B3_b_p2p,B4_a_mean,B4_a_std,B4_a_skew,B4_a_rms,B4_a_p2p,B4_b_mean,B4_b_std,B4_b_skew,B4_b_rms,B4_b_p2p
2003-11-16 13:48:46,0.12796357244006112,0.09635572981247158,-0.03663555919216808,0.15200253916527529,1.172,0.12547888080472636,0.0879852650466928,0.037840236401333806,0.14693815444432887,1.202,0.12461174862053798,0.09103900948996574,-0.07323818619398424,0.1479016781240621,0.857,0.12076116997900167,0.07371114791105703,-0.018389626470609745,0.13841227831030797,0.715,0.1328363201328191,0.11568026302551593,0.014129811173592351,0.16178014290816622,1.56,0.1336577469603014,0.11760085189736304,0.001150618848253075,0.16287937636388986,1.316,0.11756667806045115,0.07144247575613953,-0.018103630431693243,0.13447501066221254,0.6789999999999999,0.130835978319253,0.07822972146546814,0.006620823441955764,0.14910087148121842,0.9650000000000001
2003-11-16 13:58:46,0.1292980125982722,0.09704274084917157,-0.056984584978885235,0.15365685129724455,1.2550000000000001,0.12625445578397299,0.08936001109288713,0.11480910033823748,0.14813890232333168,1.433,0.12582694467503328,0.09046904407960617,-0.050783401333846616,0.1487233062021735,0.813,0.12124884027540297,0.07446418815620338,-0.06023854379284363,0.13917829827553777,0.822,0.1332520630890184,0.11359764579039391,0.018882605264755752,0.16154971106738136,1.33,0.13486947604863603,0.11880528205177439,-0.04049222264872317,0.16454598719936397,1.299,0.11852575809365691,0.07203557978681094,-0.0003872275636569992,0.13564053470843096,0.703,0.11659607402705116,0.07982634460238353,0.006285328087923898,0.1360539270939628,1.116
2003-11-16 14:08:46,0.12765940719761645,0.09753059330689963,-0.05740407913614436,0.15225725128824585,1.226,0.12435822061624109,0.08907675675589072,0.0774101657927542,0.14623031005669218,1.13,0.1254088578543865,0.08977082244831464,-0.04800255882439295,0.14798297333969526,1.031,0.12057571170467363,0.07352024184266535,-0.042717971198949614,0.13809983395672124,0.745,0.13291308169344257,0.11513351307508161,-0.05564822775245258,0.16200525205813135,1.4769999999999999,0.1348332926412417,0.11729391907022874,0.016419575582918417,0.1637303728449397,1.2349999999999999,0.11746271790614651,0.07094811026590295,0.022782630636830583,0.1340353830536817,0.754,0.11756330875530939,0.07841640601206981,-0.011678020163143147,0.13637853636447722,0.945
2003-11-16 14:18:46,0.1274738512622683,0.09825901010624613,-0.031929015789137524,0.1522044364918999,1.096,0.12571385321548864,0.08971295767640984,0.09881427723359662,0.147503906761442,1.206,0.12483495287855792,0.09096200898056073,-0.04864482346252004,0.14785495064420895,0.999,0.12114868890082478,0.07483499873728924,-0.03260771994260676,0.13908660694915434,1.025,0.1318671321841886,0.11200432628282034,0.03205814828434571,0.1596033563524059,1.228,0.13196108208408697,0.11423413045456458,-0.03248154335230047,0.16053988839052313,1.276,0.11771941989354802,0.07087610628785103,0.023531275034446884,0.13419389576369456,0.703,0.128419307583377,0.07908625122724439,0.009499272218179897,0.14706277499107512,0.891
2003-11-16 14:28:46,0.12877660041994254,0.09746489656720111,-0.05967600745392529,0.15339543564189065,1.165,0.12644611553298502,0.08861545110899482,0.02689747941391116,0.14817094234589878,1.055,0.12672801406318646,0.0920978586506399,-0.06481587892430309,0.1501343736226764,0.874,0.12193178377850374,0.07547668830410295,-0.01989072560887427,0.14000281348103893,0.791,0.13380272474241978,0.11519627822871278,0.01019133069137137,0.16269253720797136,1.391,0.13534757556521285,0.11874257511663805,-0.010477876119000851,0.1649712955217078,1.4380000000000002,0.11860461936617937,0.07258232695273036,-0.017058435310120905,0.1357904612542608,0.725,0.12329073685238459,0.08023206042061587,0.01705431482125589,0.14255203341439107,0.9470000000000001
2003-11-16 14:38:46,0.12833024073441096,0.09718936161810883,-0.037927196734579456,0.15259506934446346,1.189,0.12579779286097892,0.08990734654581947,0.07143058800814019,0.14763046000843083,1.116,0.12587142926900718,0.09262491546667131,-0.0716812948267813,0.1495862064360074,1.028,0.12119336881683593,0.07523103452254122,-0.05828999031592107,0.13935306061128863,0.8280000000000001,0.133274280970751,0.11444965225216952,0.02816403421720607,0.16157095800734034,1.513,0.13444152546511032,0.11717207359133139,-0.03314846304296569,0.16372518328402855,1.306,0.1190079593730143,0.07272179844844928,0.02025378323430676,0.13596167342116805,0.779,0.10525133063137813,0.07909324881832316,0.03075301499873463,0.12462853130003816,0.7989999999999999
2003-11-16 14:48:46,0.12745495385516867,0.09948460038003645,-0.0955184173809905,0.15264599325817976,1.379,0.12529029737780098,0.08961407001723698,0.03694341893949653,0.14737151653204672,1.2469999999999999,0.12552688119537103,0.09221235102481,-0.06511856818576883,0.14891173679971256,1.211,0.12088783632013213,0.07474629138116383,-0.01587258277227223,0.13884461227829087,0.837,0.1333127594120813,0.1155103851665556,0.0015561568914009532,0.16228272217972683,1.448,0.13489423311685045,0.11910711575767721,-0.0013437582889822561,0.1645086024418094,1.272,0.11851145075442958,0.07364825815733728,-0.02579708284163513,0.13600007396383956,0.815,0.10601665120367053,0.081198970407679,0.07906061638220577,0.12590385499333498,0.933
2003-11-16 14:58:46,0.12845939743151533,0.09784669101673278,-0.04896480802607663,0.1528402307622569,1.1059999999999999,0.12549592265247292,0.08875974553850455,0.06878520573225443,0.14735029066675814,1.25,0.1258897407099955,0.0921983525522826,-0.05531769309845946,0.1493917295627868,0.913,0.1210983934762437,0.07512025486152711,-0.07598754923131354,0.13936398434609634,0.698,0.1338283607598026,0.11368702870555596,0.029053777371229737,0.16225568080174907,1.248,0.13568929146931094,0.11658040423138553,-0.004147001312188567,0.16470560872592835,1.3159999999999998,0.11911719322232406,0.07374526728941026,-0.03229440837324961,0.13648587978481078,0.869,0.13951193905952405,0.07992808685650635,0.019890663387534126,0.15777353780933195,0.935
2003-11-16 15:08:46,0.12990673372723294,0.10014461113558518,-0.04317360058235015,0.15499757436485015,1.3519999999999999,0.12642038185458232,0.09067086346149338,0.06013448490796102,0.14870457454546118,1.226,0.12552346305971995,0.09346188293664406,-0.06695849148365314,0.1494110819835761,1.113,0.12197177596562316,0.07677559989623624,0.008510115302149315,0.1403312283669021,0.8500000000000001,0.13306982762830188,0.11395021283658331,0.012368407795033792,0.1613653910937655,1.252,0.13485077396357323,0.11883314370553659,-0.020556173634766972,0.16443411062533642,1.196,0.11897714732164574,0.07472634126296283,0.014800360319188324,0.1366197738097596,0.83,0.1296931490795442,0.08186626905026606,-0.028299575756070568,0.1491559510357576,0.9870000000000001
2003-11-16 15:18:46,0.12824634991942896,0.09690666275508772,-0.05163301046461537,0.15258960331681456,1.226,0.12520494164754098,0.08825345472534639,0.007323633988382263,0.14703537876153888,1.147,0.12565647736705882,0.0921027760110858,0.015127867119241816,0.14864827983927284,1.033,0.1205910444845935,0.07447581523334552,-0.0012559805558418505,0.13839128569546275,0.8200000000000001,0.13287401728600057,0.11457024048298052,-0.017053705751250207,0.1614922569661242,1.6360000000000001,0.13371087455442168,0.11740491542103856,-0.0162642109261062,0.16297913126049934,1.362,0.1185060793984075,0.07502440198976584,-0.003036079871799092,0.13626469782892386,0.8300000000000001,0.11419756824063566,0.07981660064914238,-0.03661963682679576,0.13385098153569605,0.9550000000000001
2003-11-16 15:28:46,0.1295771766199521,0.09933045858256945,-0.01689142240696398,0.15455806693438828,1.176,0.1255996386542303,0.0879819273361008,0.0261218444179695,0.14717416759474938,1.075,0.1259788563894723,0.09183424762057918,-0.07991754731507385,0.14933787012375094,1.016,0.12209170369646966,0.07525182658875286,-0.03678262305237451,0.14024229206420594,0.752,0.1333336100395531,0.11439078584715083,-0.011537440316094041,0.16196056501612605,1.6920000000000002,0.13442839005810783,0.11710827389392546,-0.042936727400254705,0.16397597258719732,1.243,0.12004497289906778,0.0752756334491136,0.016809264393842154,0.13781109531915806,0.859,0.11980921920015451,0.0782808921213669,-0.001981883478461345,0.1386741099307164,0.964
2003-11-16 15:38:46,0.1287464231651935,0.0977498303339717,-0.02960460309979967,0.15315234061391067,1.172,0.1252548952585568,0.08845395080033304,0.04883034385865384,0.14702841660980262,1.092,0.12503247228868533,0.09222727983093483,-0.05734530906708232,0.14855859922988887,1.041,0.12030011231016989,0.07489004110640395,-0.048509165497244024,0.13837836112865964,0.932,0.1336782557742082,0.11477797809589986,-0.018910040221720572,0.16222666020633972,1.447,0.13424151569900902,0.11795402845520457,0.010187699166782046,0.16344152587243768,1.311,0.11893935250744443,0.0761615107232265,0.01630487261777016,0.13684286383758076,0.769,0.11933917671761243,0.07766879859221114,-0.04216790229708973,0.13813692517987117,0.8109999999999999
2003-11-16 15:48:46,0.12921768641046935,0.09901875493811128,0.004926770352213983,0.15390872537599237,1.145,0.1250011719322228,0.08910240471262972,0.0921527603108906,0.1467172731818396,1.218,0.12568387128277686,0.09194618174423758,-0.05720660857187038,0.1489828278765701,0.935,0.12104697494994761,0.07733674577223583,-0.019935028668931782,0.1397696148719988,0.872,0.1321431222227648,0.11169763421175348,0.003179763518825618,0.1597904942444368,1.353,0.13348913521168054,0.11577661154644768,0.0117972079989949,0.16203304343076358,1.4140000000000001,0.1191841398505778,0.07775356181775975,-0.004193586417686719,0.1377999450107406,0.823,0.11914737047707306,0.07970847758723906,-0.06886376255393473,0.13867123727178124,0.847
2003-11-16 15:58:46,0.12797695199960932,0.09680138937012507,-0.009331480548933197,0.15212730468879201,1.1640000000000001,0.12513530934127623,0.08801415497182165,0.042616784007971566,0.14660757698687474,1.077,0.1255897260608438,0.09184155769562233,-0.047656642860483614,0.14887931010385838,0.94,0.1215051516187318,0.07559454655836984,-0.057068538353052874,0.1398981680952194,0.828,0.13253630548366604,0.11233237679990932,0.016887406404023798,0.16038678208984128,1.2309999999999999,0.1347476439279263,0.11660946471069318,-0.051718070741818806,0.1639057215323867,1.201,0.1196373846379206,0.07532476674303858,-0.013822737284044526,0.13745248916152114,0.82,0.12130821817471475,0.0786113964921484,-0.021599577214061784,0.14012230519480512,0.803
2003-11-16 16:08:46,0.12795424581278272,0.0964752861936575,-0.0583040561016062,0.15226486412535123,1.05,0.1248259192343375,0.0879688758538249,0.022559672662531113,0.14647699023196578,1.233,0.1257757214707751,0.09088362403261586,-0.04902773321646683,0.14866368357800502,0.996,0.120939889643048,0.0750276118465048,-0.023129024250969875,0.13900061178521445,0.881,0.1330047365594034,0.11395532242641576,0.04336896348442414,0.16130252604180192,1.363,0.13469690902876136,0.11762600634893328,-0.010388866421820032,0.1639744489343251,1.162,0.11874608135162805,0.07476680554859753,-0.06550276216473253,0.13660300124884842,0.715,0.11900795937301452,0.07817670641688751,-0.0553681444235154,0.13793387189259915,0.967
2003-11-16 16:18:46,0.1276196591630451,0.09914474657893275,-0.09086787939506855,0.15285091643944995,1.196,0.12443869329557102,0.08921507190460048,0.04468363778321248,0.1463715027831357,1.1709999999999998,0.1257045265882122,0.09259930639170681,-0.03848134584350406,0.14898113613727137,0.881,0.12124288295326852,0.07669892329700759,-0.03801168100254059,0.1398571186022081,0.739,0.1323669124468973,0.11255827703546627,0.05922861449795155,0.16016975558156038,1.5459999999999998,0.13525352800429763,0.11853127301616784,-0.01883743899399659,0.16483325781225114,1.1920000000000002,0.11905141852629395,0.07622869106444377,-0.0492164246944022,0.13724440769206675,0.893,0.12110098149323524,0.07871287054342936,0.0011613617339727752,0.13991794191681708,0.95
2003-11-16 16:28:46,0.12861394599345596,0.0981097642769496,-0.08877385176594209,0.1534058442321617,1.1520000000000001,0.1266157527223,0.08954464299073386,0.10492328117089295,0.14837019752447864,1.274,0.1268510669466286,0.09275106151606868,-0.04963032916915896,0.15033917007191766,1.079,0.12149904780506893,0.07555367201931507,-0.019981074990444766,0.1397211538390614,0.798,0.1320090824747298,0.11153303843574412,-0.009690073770150822,0.16005951027183116,1.241,0.13472523072415685,0.11625688314550855,0.015125109774742677,0.16369264938019207,1.165,0.11869769031690938,0.07467729762465644,-0.015509420626324606,0.13634041415035372,0.8150000000000001,0.12006479808584337,0.07887849563402335,0.011095823215351863,0.13881953491700638,1.001
2003-11-16 16:38:46,0.12733859075150333,0.09751621193909837,-0.036212204944738,0.15169516655397325,1.233,0.12527686898774362,0.0891671385029412,0.10757485727193732,0.14703001706874125,1.343,0.1252914204795158,0.09190330894495398,-0.1033692247628995,0.1488337005960902,0.94,0.12103647639044822,0.0751779434017705,-0.028218264163888403,0.1391767234827453,0.8300000000000001,0.132665999316374,0.11405670941198943,-0.0020548417313070682,0.16100747362411613,1.177,0.13510737828995587,0.11833825568969174,0.0277633249467718,0.16434114284322457,1.189,0.11970760291029847,0.0768094187043483,0.06223760742041586,0.1377552500326864,0.8540000000000001,0.1205211191952723,0.07987401020845063,0.05266906661426761,0.13958313240536047,0.9380000000000001
2003-11-16 16:48:46,0.12778304604716978,0.09712633103415363,0.02473454085842719,0.1519079698381769,1.218,0.12473983104643635,0.08906129650479688,0.04522531922055788,0.1465840025987222,1.189,0.12448679134723363,0.09023515743811321,-0.025924967861374694,0.14721870694047762,0.888,0.12062888812930322,0.07506130507141287,-0.0345240674598985,0.13881438301305624,0.9159999999999999,0.13166336246886984,0.11221548090279738,-0.015950132289841223,0.15990915495606142,1.5310000000000001,0.13543708188876424,0.11978234628872332,-0.005159433716361226,0.16499478999834505,1.248,0.11923082181747009,0.07587688487860574,-0.009856918089220538,0.1371454731470448,0.8029999999999999,0.11924468968211221,0.07779996468171685,0.005931879262281289,0.13795901520899395,0.96
2003-11-16 16:58:46,0.1288601494213591,0.09694934598243149,-0.019982768674500686,0.15293175898547665,1.0790000000000002,0.12647053078763584,0.08801904460274466,0.07179529810762926,0.14794272887804327,1.1400000000000001,0.12657493041652426,0.0926273343340279,-0.05393849166319373,0.15003546954369598,0.805,0.12196381659260677,0.07435922191426078,-0.013674859313538653,0.13971482416483483,0.783,0.13133898139557604,0.11005828672895128,0.007988936897601648,0.15897647546709864,1.367,0.1338803652522098,0.11372389265178341,0.021389232587947952,0.16194919805639943,1.1400000000000001,0.12036998876898172,0.07486952494428545,0.002702160477432025,0.13785085666946753,0.867,0.12441281312564019,0.07776599679382014,-0.014035759056540966,0.14276089307452208,0.8720000000000001
2003-11-16 17:08:46,0.12693227208359767,0.09627685106738107,-0.0637743777089328,0.15125721004631698,1.3010000000000002,0.1256062307729867,0.0892575765986286,0.0782105428203642,0.147377418956707,1.377,0.12539831046437755,0.0918833714928355,-0.06409342363798619,0.14874883997338403,0.964,0.1207601933688158,0.07495538871144393,-0.007267659556323359,0.13883526962343073,0.739,0.1334317593632504,0.11552986253470801,0.031883395932248086,0.1624051710144869,1.543,0.1359359343717957,0.11924257280138457,-0.02419097236141031,0.1653394784140278,1.2570000000000001,0.11801088920357265,0.07356908998682281,-0.07347771401446555,0.13558370806145525,0.772,0.1177586307925188,0.07925182839287716,-0.04977171666800768,0.13707978756047473,0.922
2003-11-16 17:18:46,0.12757786024708215,0.09599990238031283,-0.013439743376418642,0.15161484760651514,1.099,0.12459495092533734,0.08828666045010093,0.05680014110665231,0.14617152143090548,1.079,0.12525006103813655,0.09230902791331748,-0.06600014130362164,0.14858571214358227,1.067,0.12032926412422416,0.0751214576549265,-0.03160898679207596,0.13848761152474048,0.767,0.1331171932223263,0.11351722258209498,0.016926894595986997,0.16140823897909465,1.46,0.1345288832462521,0.11677647403533419,0.018999441877208405,0.16343196289116071,1.123,0.11882738414961537,0.07388929019338103,-0.03125639546621731,0.13623722893532433,0.893,0.10627506225889795,0.08003488696756206,0.003513106752225969,0.12619049515101494,0.794
2003-11-16 17:28:46,0.12853073880560564,0.09672373037795731,0.013598560389190292,0.15271302364628558,1.096,0.12540539088822616,0.0884613243280127,0.05806104342462447,0.1471017438479821,1.0979999999999999,0.12613882513794608,0.0913243456723679,-0.04914601696193874,0.14916227798963574,0.8959999999999999,0.12215459739245042,0.07468817656673707,-0.02817523721285211,0.14000864691858586,0.909,0.13462644660383954,0.11466752483982857,0.09232803039074271,0.16283087841553423,1.404,0.13580365252209597,0.1172818879010782,0.011888695750852376,0.1646513300918065,1.255,0.11903286293275993,0.07256061814115466,0.02872665683060709,0.1358613336011005,0.772,0.10499360320328006,0.0770298944601143,0.0012923786199179907,0.1239654988082178,0.8029999999999999
2003-11-16 17:38:46,0.12813828800234378,0.09852065726256137,-0.09485203539016228,0.15315624471333883,1.1840000000000002,0.12555031983983525,0.08916838382113572,0.1359685068010345,0.14710152376458244,1.3250000000000002,0.12540998095610187,0.09249684223273724,-0.07278112783324218,0.1489602633805724,0.9299999999999999,0.12121099663069414,0.07561935409264113,-0.06930773630314961,0.13954850148536135,0.8619999999999999,0.13463591972264283,0.11749751453391383,0.04672810312870732,0.16372712113103657,1.464,0.1356181454172572,0.11903484873089025,0.0010194811826749412,0.16507642409585632,1.3479999999999999,0.1184093461594802,0.07325941287750308,0.019552206111555896,0.13559240829257874,0.781,0.15885214121783325,0.07912251209747022,-0.00285728880582512,0.17566132491071607,0.835
2003-11-16 17:48:46,0.12896108208408635,0.09833097784927329,-0.0525850636730689,0.15365901193177384,1.2429999999999999,0.12451355046633017,0.08863356942392049,0.05513550846342833,0.146308447048748,1.391,0.1258241613360029,0.09256923269693663,-0.044917386953962496,0.14925553018787824,0.8840000000000001,0.12057820206064636,0.0757571019210707,0.010548056040339301,0.13872369142164764,0.774,0.13136158992138317,0.109546664370863,0.0032495053189487556,0.15845728129563896,1.121,0.1329808584403542,0.11328902912118285,-0.030832444179249158,0.1614037294339546,1.101,0.11929449680160079,0.07532346550703138,0.01082861820279852,0.1371021614916337,0.73,0.1105638458909113,0.08061058026158265,0.0033147098076000497,0.1302242535726942,0.8300000000000001
2003-11-16 17:58:46,0.12830050295424658,0.09801118962735121,0.01695063519339039,0.15262141383736713,1.311,0.12557610234874717,0.08970732288229784,0.11427248249874776,0.14736829733470178,1.2480000000000002,0.12579901362371226,0.09194098975794593,-0.10496416956629863,0.14942227628838906,1.043,0.1216232726207329,0.07506751228300286,-0.04304498148040157,0.13969789609352626,0.752,0.13254128619561562,0.11229754333553961,0.015786617867364766,0.16048346511501133,1.275,0.13328863714048528,0.11482992532556106,-0.05566631282669722,0.16206973786502307,1.0819999999999999,0.11938956980321222,0.07574690542623742,-0.02976602861535393,0.13739459459085104,0.7909999999999999,0.1195373309243601,0.07949290939753295,-0.018176718520260617,0.13872219366061928,0.883
2003-11-16 18:08:46,0.1282302358513599,0.09885362275473784,-0.05212687271282026,0.15301911228040171,1.22,0.12541803799013646,0.0905151409076908,0.10469877729691844,0.14762139073881633,1.194,0.12592592411738898,0.09319854546302521,-0.10056477760472934,0.14982304926518392,0.952,0.1210342301870196,0.07743750317612988,-0.06688931296084612,0.13990667506736307,0.901,0.12966995458762587,0.10828422717429526,0.025012863186264552,0.15671369885046088,1.208,0.13141027393915716,0.11269546212071219,-0.016257756268475303,0.15940833597708542,1.174,0.11897597538942271,0.07595172494433844,-0.06754314119648575,0.13727941657348555,0.8160000000000001,0.11911856047658444,0.07926206969426754,-0.01837100253126588,0.13821112581336772,0.8200000000000001
2003-11-16 18:18:46,0.12755735143317556,0.09856489532345226,-0.10687484361960238,0.15271381503391243,1.206,0.12524522681771516,0.08982275711431005,0.12343250954323008,0.14711747281728615,1.194,0.12583334147175163,0.09264546913457121,-0.0756212987629199,0.14932855645959145,1.196,0.12080790077640399,0.07614386250976016,-0.01721666373801642,0.13911789500415198,0.8029999999999999,0.13172664680892623,0.1111485434128073,0.025526638474861495,0.15963144322439002,1.5870000000000002,0.13443962107524696,0.11575927267041324,0.009600911013726255,0.1632006127798524,1.14,0.11888383221836979,0.07596686239632429,0.008463131992299157,0.136833023542755,0.752,0.11917261585038182,0.07980719342196309,-0.007039398827974485,0.13838267709714352,0.823
2003-11-16 18:28:46,0.12976668782655384,0.09973897514135795,-0.024751728372370337,0.15449275904802595,1.294,0.12625963181795993,0.09071605002639456,0.10542485701306728,0.1483695730319057,1.216,0.12659280238292855,0.09302261645496397,-0.07611278826933081,0.1502811951610193,1.084,0.12186703452316817,0.07651522236377588,-0.027449634595558707,0.14038880581333826,0.764,0.13117871966404643,0.10913783258379091,-0.001143436256947879,0.15839297410187161,1.103,0.13301962986473997,0.11461446765030915,-0.03314912890606297,0.16174895939548042,1.1300000000000001,0.12043288246496307,0.07715011765695196,0.026481544312771693,0.13866181989958917,0.911,0.12121978612236912,0.07947354932883824,0.0355440027098359,0.14013639739028894,1.105
2003-11-16 18:38:46,0.12871473216465598,0.09845779588905805,-0.017465709997584726,0.15353548013198243,1.1960000000000002,0.1258775330826693,0.08875255459442152,0.108518670916382,0.14745719016313572,1.1720000000000002,0.12472132428341212,0.09139257533476057,-0.10728182588075559,0.14828470431196653,0.962,0.12084774647199452,0.0756541279837583,-0.014547413684532749,0.13909705276319342,0.8,0.13189281703208264,0.11148175000218764,0.06341780936010676,0.15951926518950596,1.956,0.13312974266321656,0.11538836205647413,-0.02567436305672991,0.1621471713024462,1.3239999999999998,0.11881795986131959,0.07614200903240792,-0.04721722111434442,0.13688727597745368,0.913,0.11960403340006762,0.07911896327314677,0.03531339803188426,0.13841945405541475,0.9450000000000001
2003-11-16 18:48:46,0.12850813027979852,0.09893744980503544,-0.034893584294525014,0.15332706138613714,1.367,0.12558245031495643,0.08975210708545203,0.05940905434037234,0.14759411573355452,1.145,0.12611768152741865,0.09286868816416313,-0.031197674038076176,0.1494918968963137,0.982,0.12159216758630718,0.07666758859556677,-0.02908783542134835,0.14012613342351948,0.788,0.13054519263635916,0.1096852684765097,-0.05747468315249774,0.15826306784121127,1.328,0.1323560720738325,0.11410231783001568,-0.03611617730957722,0.1610339604638627,1.282,0.11843229649885081,0.07438666332883886,0.028091541363977564,0.13597091311505005,0.72,0.11831881439523316,0.07830943554883255,-0.030566934761314266,0.13730982960487012,0.8620000000000001
2003-11-16 18:58:46,0.12926451486888976,0.09862213443238615,-0.06611105088041865,0.1541333548226984,1.224,0.12596923677913865,0.08916223698154238,0.05998521727340786,0.14768714979166145,1.009,0.1262262805801067,0.09125116805470523,-0.03178583405664183,0.1491092624456224,0.8839999999999999,0.12158293862004932,0.07466954207331981,-0.017245819552899343,0.13950178190841447,0.7789999999999999,0.13177664925045207,0.11022891439335117,0.001348450668713729,0.1593070625328959,1.314,0.13479354460667023,0.11597880586433146,0.011315115291733213,0.16345353770186571,1.157,0.11938234288783468,0.07460698973872094,0.03219489592406815,0.13674288494412043,0.8420000000000001,0.11771106987645825,0.07945929340298899,0.02316951234727172,0.13692783872971337,1.045
2003-11-16 19:08:46,0.12864490453635363,0.09841021936740185,-0.0889738636069343,0.1534924597558921,1.13,0.12574095414815228,0.08881390055179471,0.07585539332441643,0.14735649715162052,1.155,0.12489262171004463,0.09125249673282997,-0.09171265635479502,0.14828554073770847,0.921,0.12036710776893388,0.0755183793560277,-0.07944287337155141,0.13877970575283757,0.81,0.13172484008008195,0.11081645497456202,0.026495731921495104,0.15936822124522915,1.362,0.13268186923189615,0.11433958943441719,0.003674718927129802,0.1609441353326778,1.226,0.11766023731627405,0.07388255457049185,0.02354458248935355,0.13513307116038026,0.896,0.11284413301430672,0.07937351172521791,-0.007079053509670068,0.13224180675519973,0.847
2003-11-16 19:18:46,0.13040578153230115,0.09983483566723958,-0.0512698602039069,0.15537427864098424,1.233,0.12624664290248508,0.0902374788948227,0.1254970471065328,0.1480052288963243,1.0670000000000002,0.12586991552321938,0.09252276659098022,-0.05460615578912121,0.14940926959303508,0.889,0.12142492309194634,0.07605823082287834,-0.020864516533418608,0.13963544735179736,0.8779999999999999,0.13205171150935135,0.11233697181542691,-0.025637302438742474,0.16030107741887278,1.621,0.1333271644123244,0.11495781654408682,0.0008403679465238498,0.1618564459849838,1.111,0.11797338737242934,0.07287468446389996,-0.021859076366943658,0.1352188874268998,0.723,0.12252649055129484,0.07923747209494617,0.021209800288786187,0.1414449095396833,1.103
2003-11-16 19:28:46,0.12906338200107514,0.09842913929527981,-0.03287033752796207,0.1535231018126435,1.145,0.12552819961912204,0.08930160279346719,0.09163282034927007,0.14754351733073043,1.1800000000000002,0.1255653596367002,0.09040679161339515,-0.07076242444728106,0.14863679941238508,1.018,0.1216129205527607,0.07479885027956713,-0.0008565738916516429,0.13952181367456346,0.774,0.13161101616289791,0.11102139274277908,-0.03138587553899646,0.15951825395052746,1.282,0.1334879632794568,0.11328468925252147,0.016401274335094345,0.1616435366510569,1.186,0.11901206113579611,0.07230028057033536,-0.0383135686222755,0.1359776348649153,0.803,0.1194352263294097,0.07898997907512219,0.0013772639910198763,0.13842014742706762,0.832
2003-11-16 19:38:46,0.12751203672054365,0.09701231669690953,-0.09972583971400377,0.15229235318272397,1.172,0.12472342399531175,0.0878944643910549,0.10827375420628665,0.14607905910285168,1.169,0.12478065335221394,0.0910244171434324,-0.07544445783732605,0.14792652896482308,0.9790000000000001,0.12130401875091482,0.07560504897487753,-0.017811851984123096,0.13937789290667668,0.937,0.13114287807021777,0.11063425264587179,-0.02877567885453188,0.1588469246660234,1.26,0.13356858245031525,0.1159281580928781,-0.010821833397052092,0.16224323071062613,1.369,0.11792514282923898,0.07352056712849886,-0.05349184527331677,0.1354229334955814,0.93,0.13190609893061125,0.07860127962330997,0.018820155660811952,0.15006888712310526,0.9750000000000001
2003-11-16 19:48:46,0.1275767859758772,0.09770566548146974,-0.06605700727101238,0.15229669518228386,1.115,0.12492694955808369,0.08889046282245336,0.06409762010513866,0.14674052883199865,1.221,0.12505161384833166,0.09177644655798957,-0.04834912713020429,0.14835318471607256,0.9450000000000001,0.12046227843156407,0.07473133124095127,-0.04791573138463681,0.1384993098927345,0.898,0.1306924654524156,0.10847881570905715,0.033871014910187236,0.15760718157113593,1.169,0.1319917964744367,0.11259426467587152,0.022948324668690137,0.1598609548299537,1.216,0.11748635187264923,0.07264223362258222,-0.06447654168906707,0.13481325835992758,0.732,0.11805591093315121,0.08011301222554106,-0.10165934428214016,0.13781130437328806,0.893
2003-11-16 19:58:46,0.1290739782215931,0.0967792252867876,-0.10351950533675085,0.15353962048712075,1.262,0.1253876165828409,0.08856887247092149,0.07240992856632503,0.1469482232336909,1.018,0.12703808779725553,0.0925156731513512,-0.07643426196132452,0.15058759935449392,1.113,0.12192099223594939,0.07528140985195918,-0.03877528429593958,0.14007808262499916,0.754,0.13095668733824856,0.10874846418259022,-0.008960708094834536,0.1581561856875782,1.092,0.1339126910493679,0.11324080854436823,-0.023064674055711467,0.1619479307735968,1.299,0.11943805849894831,0.07317093624177426,0.0023593768661008987,0.1365662074598679,0.826,0.12018052639288936,0.07853549051384197,0.0014211232081413321,0.13904065125108975,0.9570000000000001
2003-11-16 20:08:46,0.12907378289955646,0.0983367150040881,-0.0707292694561602,0.15383242588820834,1.2770000000000001,0.12497368035548596,0.08888400816399114,0.0474858874283137,0.1467991416449521,0.986,0.12556023243322406,0.0921028881807731,-0.07821626718378993,0.14905954444590072,1.0030000000000001,0.12123179842765658,0.07575942588391829,-0.07782625473249961,0.13945845151937072,0.957,0.1306725914351295,0.10928308125499914,0.03882001770942187,0.15783885440586012,1.3359999999999999,0.13202553835636496,0.11298232819687351,-0.033783239760640696,0.16037293428345714,1.299,0.11783246252258375,0.07347808698436555,0.05775751643119535,0.13496507986095557,0.745,0.1302569461399481,0.07894650340758899,-0.05684961465997893,0.14894340239188214,0.815
